书名,作者,出版社,出品方,副标题,原作名,出版年,页数,定价,装帧,丛书,ISBN,豆瓣评分,评价数,常用标签
Python 3反爬虫原理与绕过实战,韦世东,人民邮电出版社,,Python,,2020-1-10,377,89元,平装-胶订,图灵原创,9787115528735, 3.6 ,16,['爬虫', 'Python', '编程', '计算机', '反爬虫原理', '浅显', '无用', 'akb']
高级编译器设计与实现,（美）马其尼克/赵克佳/沈志宇,机械工业出版社,,,Advanced,2005-01-01,624,75.00元,简裝本,计算机科学丛书,9787111164296, 9.1 ,44,['编译原理', '鲸书', '编译器', 'compiler', '计算机', '计算机科学', '编译', '高级编译器设计与实现']
Linux开源存储全栈详解：从Ceph到容器存储,英特尔亚太研发有限公司 编著,电子工业出版社,博文视点,,,2019-9,396页,99.00元,平装,,9787121369797, 7.1 ,12,['存储', 'storage', '计算机', '编程', '开源', 'Linux', 'CS', '分布式存储']
深入浅出程序设计（中文版）,Paul Barry,东南大学出版社,,深入浅出程序设计,Head,2012-1,395,98.00元,,,9787564129668, 8.8 ,41,['编程', '计算机', 'python', '程序设计', 'HeadFrist', '程序开发', '计算机科学', '程序']
数据科学实战,[美] Rachel Schutt,人民邮电出版社,,,Doing,2015-3,316,79.00元,平装,图灵程序设计丛书,9787115383495, 8.2 ,158,['数据科学', '数据分析', '数据挖掘', '机器学习', '大数据', '统计', '计算机', '数据']
PHP7内核剖析,秦朋,电子工业出版社,博文视点,,,2017-10-1,492,89.00元,平装,,9787121328107, 8.3 ,16,['php底层', 'php', 'PHP', '编程', '计算机', 'php7', '技术', '内核']
深入浅出React和Redux,程墨,机械工业出版社,,,,2017-4-28,268,69,平装,,9787111565635, 7.9 ,191,['React', '前端开发', 'JavaScript', '前端', 'Web前端开发', '编程', '计算机', 'react']
大数据技术原理与应用（第2版）,林子雨,人民邮电出版社,,概念、存储、处理、分析与应用,,2017-2,286,49.80,平装,大数据创新人才培养系列,9787115443304, 8.8 ,57,['大数据', '计算机', 'Hadoop', '编程', '计算机科学', '林子雨', '算法', '数学']
Processing编程学习指南（原书第2版）,[美]丹尼尔希夫曼（Daniel Shiffman）,机械工业出版社,,,,2017-3-1,409,99.00元,平装,计算机科学丛书,9787111558675, 9.7 ,27,['编程', 'Processing', '计算机', '艺术', '计算机科学', 'coding', '新媒体艺术', 'Programming']
移动平台深度神经网络实战：原理、架构与优化,卢誉声,机械工业出版社,华章IT,,,2019-12-1,496,129.00元,平装,智能系统与技术丛书,9787111641001, 8.8 ,20,['好书，值得一读', 'AI', '计算机-机器学习', '深度学习', '编程', '程序设计', '专业书', '计算机']
大象：Thinking in UML(第2版),谭云杰,中国水利水电出版社,,,,2012-3,526,68.00元,平装,,9787508492346, 8.2 ,191,['UML', '软件工程', '面向对象', '设计模式', '软件开发', '计算机', '建模', '架构']
xUnit Test Patterns,Gerard Meszaros,Addison-Wesley,,Refactoring,,2007-05-31,944,USD,Hardcover,The Addison-Wesley Signature Series,9780131495050, 8.8 ,41,['测试', 'xUnit', 'unit-test', '软件测试', 'test', '软件工程', '编程', '计算机']
Python学习手册,侯靖,机械工业出版社,,（第3版）,Learning,2009-8,656,89.00元,平装,,9787111267768, 8.2 ,918,['python', '编程', 'Python', '计算机', 'Programming', '编程语言', '入门', "O'Reilly"]
The C++ Programming Language,[美]
            Bjarne Stroustrup,Addison-Wesley,,4th,,2013-5-19,1368,GBP,Paperback,,9780321563842, 9.4 ,96,['C++', '编程', '计算机', 'Programming', 'C/C++', '经典', '程序设计', '编程语言']
Head First Design Patterns,Elisabeth Freeman,O'Reilly,,,,2004-11-1,678,USD,Paperback,Head First,9780596007126, 9.1 ,632,['设计模式', 'Design', '计算机', 'pattern', '软件工程', '编程', 'Java', 'Programming']
Flask Web开发,[美]米格尔•格林贝格,人民邮电出版社,,基于Python的Web应用开发实战（第2版）,Flask,2018-8,228,69.00元,平装,图灵程序设计丛书·Web开发系列,9787115489456, 8.2 ,33,['Python', 'Flask', 'Web开发', 'python', '计算机', '编程', 'flask', '图灵']
Spring Boot编程思想（核心篇）,小马哥,电子工业出版社,博文视点,,,2019-4,628,118.00元,平装,,9787121360398, 6.6 ,87,['SpringBoot', 'Java', 'Spring', '计算机', 'spring', '编程', 'boot', '开发_Java']
深入浅出面向对象分析与设计（中文版）,Brett McLaughlin,东南大学出版社,,,Head,2009-1,589,98.00元,,O'Reilly深入浅出系列,9787564114213, 8.8 ,108,['面向对象', '设计模式', '计算机', '软件开发', '软件工程', '程序设计', '基础理论', 'Java']
笨办法学C语言,[美] 泽德 A. 肖（Zed A. Shaw）,人民邮电出版社,,,Learn,2018-4-1,306,69.00元,平装,,9787115477309,  ,0,['C语言', '计算机', '编程', '計算機', '计算机科学', '入门', 'Programming']
游戏之旅,云风,电子工业出版社,,我的编程感悟,,2005-12-01,389,46.00,平装,,9787121016097, 8.2 ,632,['游戏开发', '编程', '游戏', '程序人生', '计算机', '云风', '编程素养', 'Programming']
LLVM Cookbook中文版,【印】Mayur Pandey（马尤尔•潘迪）,电子工业出版社,,,,2016-6,351,75.00元,平装,,9787121288470, 5.3 ,24,['LLVM', '编译器', '编译', '编译原理', '编程', '计算机科学', '技术', '计算机']
Programming Quantum Computers,Mercedes Gimeno-Segovia,O'Reilly,,Essential,,2019-7,336,,平装,,9781492039686,  ,0,['计算机科学', '量子计算机', '计算机', '量子计算', '编程', '软件工程', 'Code', '原版']
A Byte of Python,,CreateSpace,,,Swaroop,,110,,,,9781514828144, 7.9 ,39,['python', 'Python', '计算机', '编程', 'Programming', 'program', '科学', '教育']
Cracking the Coding Interview,Gayle Laakmann McDowell,CareerCup,,150,,2011-8-22,508,USD,Paperback,,9780984782802, 9.0 ,232,['面试', 'programming', 'interview', '编程', '算法', '计算机', '计算机科学', 'Programming']
PHP 5权威编程,(美)古曼兹等,电子工业出版社,博文视点,,PHP,2007-12,689,90.00元,,Bruce Perens开源系列,9787121050787, 7.6 ,100,['PHP', '编程', 'web', 'PHP5', 'Web开发', '计算机', 'LAMP', 'Programming']
数据库系统基础,[美]RamezElmasri,人民邮电出版社,图灵教育,,Fundamentals,2007年01月,409,55.00元,平装,图灵计算机科学丛书,9787115164087,  ,0,['数据库', '计算机', '教材', '要学习的', '国外教材', '计算机科学', '计算', '编程']
枕边算法书,[韩] 林栢濬,人民邮电出版社,,,,2018-3,258,45.00元,平装,图灵程序设计丛书,9787115472991, 6.0 ,25,['算法', '计算机科学', '计算机', '编程', '计算科学', '韩国', '科普', '2018']
逆袭大学,贺利坚,人民邮电出版社,,传给IT学子的正能量,,2014-3,356,49.00,平装,图灵原创,9787115347473, 8.4 ,45,['学习方法', 'IT学子', '计算机', '大学', 'IT', '逆袭大学', '计算机科学', '编程']
深入Java虚拟机(原书第2版),曹晓钢,机械工业出版社,,,Inside,2003-9,461,58.00元,平装,Sun公司核心技术丛书,9787111128052, 8.7 ,577,['java', 'jvm', '虚拟机', '深入Java虚拟机', 'Java', '计算机', '编程', '软件开发']
上帝的手术刀,王立铭,浙江人民出版社,湛庐文化,基因编辑简史,,2017-5-1,240,59.90元,平装,湛庐文化·财富汇,9787213079757, 8.7 ,1988,['科普', '生物学', '基因', '基因编辑', '医学', '科学', '王立铭', '上帝的手术刀']
测试驱动开发的艺术,Lasse Koskela,人民邮电出版社,,,Test,20101023,348,59.00元,平装,图灵程序设计丛书·程序员修炼系列,9787115238368, 7.8 ,84,['测试驱动', '敏捷开发', 'TDD', '软件工程', '计算机', '编程', 'tdd', '程序设计']
Professional Assembly Language,Richard Blum,Wrox,,,,2005-2-11,576,USD,Paperback,,9780764579011, 9.1 ,49,['汇编', 'Assembly', '计算机', '编程', '程序设计', 'gas', '计算机科学', 'Programming']
A Programmer's Introduction to Mathematics,Jeremy Kun,CreateSpace,,,,2018-11-27,378,GBP,Paperback,,9781727125450,  ,0,['数学', '计算机', '编程', '学术', '基础数学', '计算机数学', '英文', 'math&stat&ml&ai']
程式之美-微軟技術面試心得,編程之美小,悅知文化,,,,2008.06.20,,490元,中文平裝,,9789866761430, 8.2 ,51,['算法', '编程', '计算机', '面试', '编程基础', '数学', 'programming', 'it.development']
Algorithms,Robert Sedgewick,Addison-Wesley,,,,2010-2-4,432,,Paperback,,9780321713179, 8.8 ,24,['算法', 'Algorithms', '计算机', '编程', 'Sedgewick', 'Programming', 'Algorithm', '计算机科学']
JavaScript权威指南,李强,机械工业出版社,,,,2007-8,954,109.00元,,O'reilly系列,9787111216322, 8.9 ,739,['JavaScript', 'web开发', 'JavaScript权威指南(第五版)', "O'Reilly", '计算机', 'web', '网页设计', '前端开发']
Google Apps Script,James Ferreira,O'Reilly,,Web,,2014-4-10,216,USD,Paperback,,9781491946183,  ,0,['编程', 'gs']
Python机器学习及实践,范淼,清华大学出版社,,从零开始通往Kaggle竞赛之路,,2016-10-1,,49元,平装,,9787302442875, 6.9 ,127,['机器学习', 'Python', 'kaggle', 'python', '数据科学', '计算机', '数据', '自然语言处理']
C和C++代码精粹,阿林森,人民邮电出版社,,,C,2003-4-1,556,59.00,平装(无盘),C和C++实务精选,9787115106254, 6.2 ,17,['C++', 'C/C++', 'C和C++代码精粹', '翻译极差', '编程', '程序设计', '计算机']
Tensorflow：实战Google深度学习框架,郑泽宇,电子工业出版社,博文视点,,,2017-2-10,296,79,平装,博文视点AI系列,9787121309595, 8.0 ,281,['深度学习', 'tensorflow', '机器学习', '人工智能', 'TensorFlow', '机器学习深度学习', '计算机', '计算机科学']
iOS编程（第6版）,[美]Christian Keur,华中科技大学出版社,,,,2019-5-1,428,112.90,平装,,9787568044561,  ,0,['iOS', 'iOS编程', 'Jolt大奖', '计算机', '编程', '设计', '编程语言', '移动']
用Python写网络爬虫,[澳]理查德 劳森,人民邮电出版社,,,web,2016-8-1,157,CNY,平装,,9787115431790, 7.2 ,155,['Python', '爬虫', 'python', '编程', '网络爬虫', '计算机', '数据分析', '计算机科学']
精通以太坊：开发智能合约和去中心化应用,[希] 安德烈亚斯·M. 安东波罗斯,机械工业出版社,,,,2019-5,359,129.00元,平装,,9787111624929, 8.0 ,24,['区块链', '以太坊', '计算机', '软件开发', '计算机科学与技术', '智能合约', 'eth', '编程']
MyBatis从入门到精通,刘增辉,电子工业出版社,,,,2017-7,312,79.00,平装,,9787121317972, 8.0 ,77,['MyBatis', 'Java', '数据库', '框架', '入门', 'java', '计算机技术', '开发']
If Hemingway Wrote JavaScript,Angus Croll,No,,,,2014-10-23,192,USD,Paperback,,9781593275853,  ,0,['JavaScript', '编程语言', '计算机', '文学', '幽默', '蔡学镛', '编程', '纪念w君']
A Digital Signal Processing Primer,Ken Steiglitz,Prentice,,With,,1996-01-15,300,USD,Paperback,,9780805316841,  ,0,['DSP', '开发技术', '基础知识', '编程', 'gift', 'copy', 'K.Steiglitz', 'FFT']
Thinking in Java,[美]
            Bruce Eckel,Prentice,,,,2006-2-20,1150,USD,Paperback,,9780131872486, 9.0 ,537,['Java', 'TinkingInJava', '编程', '计算机', 'Programming', '经典', '程序设计', 'java']
疯狂Android讲义,李刚,电子工业出版社,,第2版,,2013-3-1,782,99.00元,平装,,9787121194856, 7.0 ,115,['Android', '编程', '移动开发', '计算机', 'Java', '手机编程', 'android', '技术']
Spring MVC学习指南,林仪明,人民邮电出版社,,Spring,Spring,2015-5-1,274,CNY,平装,,9787115386397, 6.5 ,73,['SpringMVC', 'spring', 'java', 'Spring', 'MVC', 'Java', 'J2EE', '架构']
在线视频技术精要,晓成,人民邮电出版社,,,,,375,99元,平装,,9787115523075,  ,0,['视频', '编程', '多媒体', '互联网']
The Cucumber for Java Book,Seb Rose,Pragmatic,,Behaviour-Driven,,2015-2-16,338,USD,Paperback,,9781941222294,  ,0,['cucumber', 'BDD', '计算机', '蔡学镛', '编程', '架构', '2015']
Hacker's Delight,Henry S. Warren,Addison-Wesley,,,Hacker's,2012-10-5,512,USD,Hardcover,,9780321842688, 8.9 ,21,['算法', '计算机', '计算机科学', '编程', "Hacker's_Delight", 'Programming', 'programming', '程序设计']
Python趣味编程入门,(英)迈克·桑德斯,人民邮电,,,,2018-09-01,178,49.0,,,9787115487537,  ,0,['Python', '编程', '很好很好', '少儿编程', 'python']
数据库系统内幕,[美] 亚历克斯·彼得罗夫（Alex Petrov）,机械工业出版社,,,Database,2020-6-1,318,119.00元,平装,,9787111655169, 9.8 ,23,['数据库', '计算机科学', '计算机', '分布式', 'CS', '好书，值得一读', '软件开发', '數據庫']
深入浅出WebAssembly,于航,电子工业出版社,,,,2018-11,548,128.00元,平装,,9787121352171, 6.6 ,12,['WebAssembly', '前端开发', '前端', 'C++', '计算机', '计算机科学', '编程', '前端技术']
基于R语言的自动数据收集,西蒙·蒙策尔特 (Simon Munzert),机械工业出版社,,网络抓取和文本挖掘实用指南,,2016-3-1,366,CNY,平装,数据科学与工程技术丛书,9787111527503, 8.8 ,24,['R', '文本挖掘', '数据分析', '数据收集', '网络数据分析', '数据科学', '编程', '计算机技术']
算法谜题,Anany Levitin,人民邮电出版社,,,Algorithmic,2014-1-1,300,,平装,,9787115338440, 7.5 ,54,['算法', '计算机', '计算机科学', '编程', '程序员', 'algorithm', '软件开发', '面试']
Effective Modern C++,[美]
            Scott Meyers,东南大学出版社,,改善C++11和C++14的42个具体做法(影印版)(英文版),,2015-9-1,315,62.00元,平装,,9787564159115, 9.1 ,13,['C++', '编程', '计算机科学', '计算机', '软件开发', '英文版', '编程语言', 'Effective']
Arduino开发实战指南,程晨,机械工业出版社,,AVR篇,程晨,2012-3,332,59.00元,,,9787111370055, 7.6 ,47,['arduino', '单片机', 'AVR', 'Arduino', '开源硬件', '计算机', '交互设计', '开发']
Go in Practice,Matt Butcher,Manning,,,,2015-12-20,275,USD,平装,,9781633430075, 7.7 ,19,['Go', 'golang', '计算机', '编程', 'Programming', 'Go语言', '练习', '程序员']
用TCP/IP进行网际互联 第一卷：原理、协议与结构（第四版）,Douglas E.Comer,现代出版社,,,,2001-5-1,512,44.00元,平装(无盘),,9787505366435, 8.8 ,39,['网络', 'network', 'TCPIP', '计算机', 'tcp/ip', '计算机科学', '计算机技术', '编程']
数字图像处理（第二版）,Rafael C.Gonzalez,电子工业出版社,,,Digital,2003-3-1,668,59.00元,平装(无盘),国外电子与通信教材系列,9787505382367, 8.3 ,303,['数字图像处理', '图像处理', '计算机', '冈萨雷斯', '教材', 'Gonzalez', '图像', '人工智能与信息处理']
Modern Processor Design,John Paul Shen,Waveland,,Fundamentals,,2013-7-30,642,GBP,Paperback,,9781478607830,  ,0,['CPU', '体系结构', '计算机', 'architecture', '编程', '程序设计', 'cs', 'computer-science']
NSHipster,Mattt Thompson,NSHipster,,Obscure,,2013-11-12,288,USD,Paperback,,9780991218202, 9.1 ,20,['iOS', 'Objective-C', '编程', 'Programming', 'Cocoa', 'matt小哥', '进阶', 'programming']
VC++深入详解,孙鑫,电子工业出版社,博文视点,,,2006-6,767,89.00元,简裝本,孙鑫作品系列,9787121025303, 8.1 ,399,['C++', 'VC', '编程', 'vc++', '孙鑫', 'Visual_C++', '计算机', 'C/C++']
Android编程实战,丁志虎,人民邮电出版社,,,Android,2014-6-1,348,CNY,平装,图灵程序设计丛书·移动开发系列,9787115357335, 7.9 ,16,['Android', '编程', '计算机', '程序设计', '计算机科学', 'Android进阶', '算法', '图灵社区']
数据挖掘,（美）Jiawei Han,机械工业出版社,,概念与技术（原书第3版）,Data,2012-8,468,79.00元,,计算机科学丛书,9787111391401, 7.9 ,191,['数据挖掘', '数据分析', '计算机', '计算机科学', '数据', '算法', '机器学习', '教材']
机器文明数学本质,常征,中央编译出版社,,,,2017-4-1,858,CNY,平装,,9787511732798,  ,0,['数学', '技术史', '科普', '历史', '技术', '哲学', '编程', '科学史']
Advanced Quantitative Finance with C++,Alonso Peña,Packt,,Create,,2014-6-25,124,USD,Paperback,,9781782167228,  ,0,['量化金融', '编程', 'quant', 'C++', '金融', '计算机', '算法']
App研发录：架构设计、Crash分析和竞品技术分析,包建强,机械工业出版社,,,,2015-10-21,303,CNY,平装,,9787111516385, 8.1 ,154,['Android', '移动开发', 'app', '编程', '计算机', '产品经理', 'App', 'android进阶提高']
Cocoa Programming Developer's Handbook,David Chisnall,Addison-Wesley,,,,2010-01-08,936,USD,Paperback,,9780321639639, 7.8 ,18,['cocoa', 'programming', '编程', '神器', 'iOS开发', 'iOS', 'Cocoa', '2010']
Rust in Action,Tim McNamara,Manning,,,,2020-5-12,400,USD,平装,,9781617294556,  ,0,['计算机', 'Programming', '软件开发', '编程', 'Computer', '2020']
Head First Android Development,Jonathan Simon,O'Reilly,,A,,2011-8-5,608,USD,Paperback,,9781449393304, 8.0 ,30,['Android', 'HeadFirst', '计算机', '软件开发', '编程', '计算机科学', '程序设计', '英文版']
Spring Cloud微服务实战,翟永超,电子工业出版社,博文视点,,,2017-5,440,89,平装,,9787121313011, 7.7 ,224,['微服务', 'SpringCloud', 'Spring', 'Java', '架构', '计算机', 'Cloud', '编程']
Practical C Programming,Steve Oualline,O'Reilly,,,,1993-11-01,,USD,Paperback,,9781565920354,  ,0,['C', 'programming', '计算机', "O'Reilly", '编程', '程序设计', 'C/C++']
挑战程序设计竞赛2 算法和数据结构,[日]渡部有隆,人民邮电出版社,,,,2016-9-1,404,,平装,,9787115431615, 7.5 ,51,['算法', '编程', '数据结构', '计算机', '算法和数据结构', 'C/C++', 'ACM', '程序设计']
深入理解计算机系统（英文版·第2版）,[美] Randal E. Bryant,机械工业出版社,,,Computer,2011-1,1077,128.00元,平装,,9787111326311, 9.8 ,273,['计算机', '计算机科学', '计算机体系结构', '操作系统', '计算机系统', '经典', '编程', 'Computer-Science']
R语言实战,高涛,人民邮电出版社,,,R,2013-1,388,79.00元,平装,,9787115299901, 8.8 ,826,['数据分析', 'R', '数据挖掘', '统计', 'R语言', '编程', '数据可视化', '计算机']
HBase权威指南,[美] Lars George,东南大学出版社,,,HBase:,2012-4,522,72.00元,平装,,9787564133924, 8.2 ,116,['HBase', '大数据', 'hadoop', '分布式', '数据库', '计算机', 'Hadoop', '计算机科学']
暗时间,刘未鹏,电子工业出版社,Just-pub,Dark,,2011-7,251,35.00元,平装,,9787121140068, 8.4 ,14234,['时间管理', '思维', '心理学', '方法论', '刘未鹏', '个人成长', '暗时间', '心智']
程序开发心理学,[美] Gerald M·Weinberg,电子工业出版社,,,The,2015-7,364,79.00元,平装,温伯格技术思想三部曲,9787121258589, 7.7 ,35,['计算机', '软件工程', '项目管理', '温伯格', '软件开发', '认知科学', '编程', '管理']
数据库索引设计与优化,【美】Tapio Lahdenmaki,电子工业出版社,博文视点,,Relational,2015-6,320,79.00元,平装,,9787121260544, 8.5 ,90,['数据库', '数据库索引优化', 'MySQL', '索引', '计算机', 'Database', 'Index优化', '高性能']
Keras深度学习实战,[意]安东尼奥·古利(Antonio Gulli),人民邮电出版社,异步图书,,Deep,2018-7,232,59.00,,深度学习系列,9787115482228, 6.4 ,16,['深度学习', '计算科学', '计算机', 'NN', '计算机科学', '编程', '算法', '机器学习']
Ruby元编程（第2版）,[意] Paolo Perrotta,华中科技大学出版社,,,Metaprogramming,2015-8-1,272,68.80,平装,,9787568009799, 9.3 ,101,['Ruby', '元编程', '编程', '计算机', '程序设计', 'Programming', '动态语言', '函数式']
深度学习推荐系统,王喆,电子工业出版社,博文视点,,,2020-3,304,108,平装,博文视点AI系列,9787121384646, 9.2 ,118,['推荐系统', '深度学习', '机器学习', '人工智能', '计算机', '算法', '技术', '软件开发']
RabbitMQ实战,Alvaro Videla,电子工业出版社,博文视点,高效部署分布式消息队列,RabbitMQ,2015-10,332,75.00元,平装,,9787121271649, 7.2 ,97,['消息队列', 'rabbitmq', '分布式', 'RabbitMQ', 'Erlang', '架构', '编程', '计算机']
动手玩转Arduino,John Boxall,人民邮电出版社,,,ARDUINO,2014-1-1,350,59,,,9787115335968, 8.1 ,12,['Arduino', '计算机', '编程', 'arduino', '动手玩转', '预购', 'starch', 'diy']
实战Java虚拟机,葛一鸣,电子工业出版社,博文视点,JVM故障诊断与性能优化,,2015-3,452,79.00元,平装,,9787121256127, 8.2 ,78,['JVM', 'Java', '虚拟机', '性能优化', 'jvm', 'java', '计算机', '编程']
C#本质论,米凯利斯,人民邮电出版社,图灵教育,,Essential,2010-9,694,99.00元,,图灵程序设计丛书·微软技术系列,9787115233837, 8.6 ,114,['C#', '.NET', '编程', '计算机', '程序设计语言', 'Programming', '程序设计', '技术']
Beginning iOS 6 Development,David Mark,Apress,,Exploring,,2013-1-9,764,USD,Paperback,,9781430245124,  ,0,['iOS', 'Programming', '编程', '有电子版', 'ios', 'Cocoa', '2013']
Python极客项目编程,Mahesh Venkitachalam,人民邮电出版社,异步图书,,Python,2017-5,,69,平装,,9787115449764, 8.0 ,36,['Python', 'python', '编程', '计算机', '极客', '异步社区', '[技术.编程语言]', '理工']
C++标准库,[德]
            Nicolai M·Josuttis,人民邮电出版社,,自学教程与参考手册,,2012-12-19,1099,128.00元,平装,C和C++实务精选,9787115296870, 9.1 ,34,['C++', 'STL', 'c++11', '编程语言', '编程', 'C/C++', '计算机', '程序设计']
七周七并发模型,Paul Butcher,人民邮电出版社,,,Seven,2015-3,244,49.00元,平装,“七周七”系列,9787115386069, 7.7 ,298,['并发', '编程', '计算机', '函数式编程', 'Programming', 'Java', '计算机科学', '软件开发']
Learn Python the Hard Way,Zed Shaw,Example,,2nd,,2011,183,,Perfect,,9781257853212, 8.3 ,127,['Python', '编程', '入门', '计算机', 'python', 'Programming', '编程语言', 'programming']
Scala函数式编程,Paul Chiusano，Rúnar Bjarnason,电子工业出版社,博文视点,,Functional,2016-3-1,236,CNY,平装,,9787121283307, 8.7 ,87,['Scala', '函数式编程', 'FP', '编程', '计算机', '程序设计', '计算机科学', 'ProgrammingLanguage']
计算机文化（原书第15版）,June Jamrich Parsons,机械工业出版社,,,New,2014-6-1,651,79.00元,平装,计算机科学丛书,9787111465409, 8.7 ,23,['计算机', '计算机文化', '计算机科学', '美国', '基础知识', '编程', '計算機', '非虚构类']
Software Design X-Rays: Fix Technical Debt with Behavioral Code Analysis,Adam Tornhill,Pragmatic,,,,2018-3-18,276,USD,Paperback,,9781680502725,  ,0,['软件工程', '计算机科学', '编程', '软件', '计算机', '2018']
High Performance Python,Micha Gorelick,O'Reilly,,Practical,,2020-5-19,468,,Paperback,,9781492055020,  ,0,['Python', 'coding', '编程', '程序效率', '数学和计算机', '優化']
Deep Reinforcement Learning in Action,Alexander Zai,Manning,,,,2020-3-23,384,USD,Paperback,,9781617295430,  ,0,['强化学习', '美国', '编程', 'python', 'AI']
Natural Language Processing with PyTorch,Delip Rao,O′Reilly,,Build,,2018-8-31,250,GBP,Paperback,,9781491978238,  ,0,['NLP', 'Python', 'pytorch', 'nlp', 'CS', '计算机', '编程', '算法']
Dart语言程序设计,Chris Strom,人民邮电出版社,,,Dart,2013-1,127,35.00元,,新锐编程语言集萃,9787115296948, 5.0 ,16,['Dart', '编程', 'Programming', 'JavaScript', 'Web开发', '软件开发', '计算机科学', '程序设计']
Lua程序设计,罗伯拖·鲁萨利姆斯奇 (Roberto Ierusalimschy),电子工业出版社,,,,2018-7-1,432,CNY,平装,,9787121338045, 9.0 ,36,['Lua', '脚本', '程序设计', '编程', '计算机', 'lua', '计算科学', '游戏开发']
Effective Debugging,Diomidis Spinellis,Addison-Wesley,,66,,2016-7-3,256,USD,Paperback,,9780134394794,  ,0,['编程', 'debugging', '軟件調試', '计算机', 'Programming', '软件开发', '計算機', '英文原版']
Java语言程序设计,（美）  Y. Daniel Liang,机械工业出版社,,基础篇,Introduction,2011-6,604,75.00元,平装,计算机科学丛书,9787111340812, 8.7 ,270,['Java语言程序设计', 'Java', '计算机/编程', 'java', 'java编程', '计算机', '程序设计', '编程']
ACM国际大学生程序设计竞赛,俞勇 编,,,算法与实现,,2013-1,274,36.00元,,,9787302294139, 8.7 ,15,['ACM-ICPC', 'ACM国际大学生程序设计竞赛', '编程', '程序设计', 'Algorithm', '计算机科学', 'ACM', 'Programming']
Unity游戏设计与实现,[日]加藤政树,人民邮电出版社,,南梦宫一线程序员的开发实例,,2015-2,384,79.00元,平装,图灵程序设计丛书,9787115384249, 8.4 ,48,['游戏开发', 'unity3D', '游戏设计', '游戏', '程序设计', '计算机', 'unity', '编程']
Design Patterns Explained,Alan Shalloway,Addison-Wesley,,A,,2004-10-22,480,USD,Paperback,,9780321247148, 9.0 ,46,['设计模式', 'pattern', 'DesignPatterns,', '计算机', '软件工程', '编程', 'programming', 'OO']
Physically Based Rendering,Matt Pharr,Morgan,,From,,2004-8-18,1042,USD,Hardcover,,9780125531801, 9.7 ,34,['CG', '图形学', 'Graphics', 'Rendering', '计算机图形学', '计算机', '游戏编程', 'Physically']
神经科学Matlab教程,Pascal Wallisch,科学出版社,,Matlab科学计算导论,MATLAB®,2012-1,384,128.00元,精装,神经科学研究与进展,9787030330567,  ,0,['神经科学', 'matlab', '编程', '计算机', '认知科学', '科学', '数学', 'psychology']
Python标准库,Doug Hellmann,机械工业出版社华章公司,,,The,2012-6-15,1040,139.00元,,华章程序员书库,9787111378105, 8.4 ,131,['python', 'Python', '编程', '计算机', '程序设计', 'Programming', '脚本语言', '标准库']
The C++ Programming Language,[美]
            Bjarne Stroustrup,Addison-Wesley,,3rd,,1997-06-30,910,USD,Paperback,,9780201889543,  ,0,['C++', '程序设计', 'programming', '计算机科学', '计算机', '编程', 'IT', 'C/C++']
Mathematics for Computer Science,Eric Lehman,12th,,,,2017-6-5,1010,GBP,Paperback,,9781680921229,  ,0,['数学', '计算机科学', '计算机', 'programming', '美國', '编程', '纸质已购', '算法']
Java语言基础教程,沈昕,人民邮电,,,,2007-7,287,27.00元,,,9787115160522,  ,0,['编程', 'JAVA']
修改代码的艺术,（美）Michael C. Feathers,机械工业出版社,,,Working,2014-6-15,328,79.00,平装,华章科技·名家经典系列,9787111466253, 6.7 ,19,['重构', '软件工程', '程序设计', '计算机', '编程', '代码重构', '软件开发', '计算机科学']
The Elements of C Programming Style,Jay Ranade,Computing,,,,1992-10,352,USD,Paperback,,9780070512788,  ,0,['编程', 'C', '编程艺术', 'throughtworker', 'Jay叔叔', '软件设计', '软件开发', '软件工程']
Introduction to Programming in Java,Robert Sedgewick,Addison,,An,,2017-3-30,784,$85.00,Paperback,,9780672337840,  ,0,['java', 'Java', '编程', 'Programming', '计算机科学', '技术', '成长']
Big C++,Cay S. Horstmann,John,,,,2004-02-16,1232,USD,Paperback,,9780471470632,  ,0,['C++', '编程', 'Coding', 'programming', '计算机', '经典', 'structure', 'data']
The Art of Scalability,Martin L. Abbott,,,Scalable,,2015-6-3,624,USD,Paperback,,9780134032801,  ,0,['架构', 'Scalability', '软件', '计算机', 'Architecture', '软件工程', '蔡学镛', '编程']
The AWK Programming Language,Alfred V. Aho,Pearson,,,,1988-1-11,210,USD,Paperback,,9780201079814, 9.4 ,130,['awk', 'Linux', 'programming', '计算机', '脚本编程', '编程', '脚本', 'unix']
MySQL技术内幕（第5版）,[美] Paul DuBois,人民邮电出版社,,,,2015-7,771,139.00元,平装,,9787115388445, 8.1 ,31,['MySQL', '数据库', 'mysql', '计算机', '编程', '计算机科学', '教程', '性能']
Effective Java,Joshua Bloch,Addison-Wesley,,Programming,,2001-6-5,272,USD,Paperback,,9780201310054, 9.1 ,148,['Java', 'programming', '编程', '软件开发', 'effective', '计算机', '程序设计', 'Programming']
算法设计,[美]克菜因伯格,清华大学出版社,,,Algorithm,2006-1,838,68.00元,平装,大学计算机教育国外著名教材系列（影印版）,9787302122609, 9.0 ,105,['算法', 'algorithm', '计算机科学', '算法设计', '计算机', '编程', 'algorithms', 'programming']
